No.   No.Empleado     Nombre          Ap. PAT         Ap. MAT         Job             Genero     Estado     No.Celular Status    
879   308714          CONSUELO        ROJAS           PARDO           EspERen         MUJER      CL         1019624    1         
880   308728          ALEJANDRA       ESTRELLA        VALENZUELA      TrabSoc         MUJER      OC         1003841    1         
881   308729          JOSE            NUNEZ           ARIAS           MedGen          HOMBRE     DG         1023180    1         
882   308732          VICTORIA        GUERRERO        VASQUEZ         AsServ          MUJER      SL         1017615    1         
883   308734          ALEJANDRA       LOPEZ           ZAMORA          IngCivil        MUJER      MS         1000830    1         
884   308765          SALVADOR        AGUILAR         GONZALES        AnlDatos        HOMBRE     MC         1028378    1         
885   308767          HECTOR          PARDO           MERCADO         InvCien         HOMBRE     TS         1024804    1         
886   308789          GUILLERMO       CRUZ            SILVA           EspERen         HOMBRE     JC         1012896    1         
887   308790          JORGE           SOSA            TORRES          EspERen         HOMBRE     TS         1017504    1         
888   308802          BEATRIZ         ESPINOSA        ROLDAN          IngCivil        MUJER      DF         1008165    1         
889   308809          GUILLERMO       SILVA           RAMOS           AsistAdm        HOMBRE     MS         1029281    1         
890   308819          CARMEN          CERVANTES       SOLIS           AsistAdm        MUJER      MS         1013802    1         
891   308820          MIGUEL          VALENCIA        CASILLAS        ConsFin         HOMBRE     CC         1014398    1         
892   308822          ALBERTO         VILLANUEVA      MORA            EdCont          HOMBRE     BS         1008348    1         
893   308836          SILVIA          MUNGUIA         CABRERA         EspLog          MUJER      NT         1000565    1         
894   308839          VICTORIA        MENDOZA         ESPINOZA        ProfPrim        MUJER      ZS         1005364    1         
895   308852          FERNANDO        ROJAS           FLORES          AnlDatos        HOMBRE     CC         1011252    1         
896   308857          RAQUEL          MEDINA          RAMIREZ         ProfPrim        MUJER      DG         1019936    1         
897   308867          ANTONIO         CONTRERAS       PAREDES         ChefEje         HOMBRE     GT         1015712    1         
898   308886          RICARDO         FERNANDEZ       ESPINOSA        EdCont          HOMBRE     NL         1003806    1         
899   308893          MERCEDES        SOSA            SANDOVAL        InvCien         MUJER      GT         1011360    1         
900   308922          JOSE            VEGA            RIVERA          RepVInt         HOMBRE     NT         1015377    1         
901   308927          SUSANA          ROMAN           CALZADA         AnlDatos        MUJER      PL         1026130    1         
902   308944          AURORA          LEAL            AGUILAR         EspSeg          MUJER      VZ         1022193    1         
903   308960          JUAN            FLORES          RUBIO           PsOrg           HOMBRE     CL         1026118    1         
904   308973          ALEJANDRA       VARELA          PARDO           Abogado         MUJER      AG         1008131    1         
905   308974          RAUL            CORDERO         MENENDEZ        IngElec         HOMBRE     SL         1030390    1         
906   308979          ARTURO          ESPINOSA        GUZMAN          MedGen          HOMBRE     MN         1012247    1         
907   308982          AURORA          MEDINA          MEDINA          AnlDatos        MUJER      CS         1025350    1         
908   308992          SOFIA           FERNANDEZ       PARDO           Abogado         MUJER      CH         1007222    1         
909   309001          MARTA           RAMOS           AGUILAR         PsOrg           MUJER      MC         1016481    1         
910   309013          MARIO           HERNANDEZ       ROJAS           AsistAdm        HOMBRE     VZ         1021969    1         
911   309019          SALVADOR        PAREDES         CHACON          Arquitect       HOMBRE     AG         1030499    1         
912   309025          JUAN            CASTANEDA       NUNEZ           AsistAdm        HOMBRE     GT         1028361    1         
913   309053          RAQUEL          MENDOZA         ROMAN           TecSup          MUJER      PL         1009657    1         
914   309058          ARTURO          FERNANDEZ       REYES           AnlDatos        HOMBRE     AG         1022418    1         
915   309080          SUSANA          IGLESIAS        MORA            Traduct         MUJER      NE         1001264    1         
916   309094          ADRIANA         DELGADO         CONTRERAS       ProfPrim        MUJER      VZ         1016646    1         
917   309103          NATALIA         CRUZ            SERRANO         EdCont          MUJER      QT         1020103    1         
918   309113          SONIA           RIOS            TORRES          IngElec         MUJER      NL         1003282    1         
919   309134          OSCAR           AGUILAR         MENDEZ          AsistAdm        HOMBRE     BS         1015961    1         
920   309142          ISRAEL          HIDALGO         ROLDAN          EspERen         HOMBRE     HG         1002248    1         
921   309179          ALBERTO         SOSA            LEAL            Enferm          HOMBRE     BC         1032439    1         
922   309195          SILVIA          OCHOA           ROLDAN          AnlDatos        MUJER      TC         1015099    1         
923   309204          SOFIA           DURAN           PARDO           ChefEje         MUJER      TL         1018501    1         
924   309207          ARMANDO         SOTO            ROSALES         DisGraf         HOMBRE     AG         1027513    1         
925   309213          PILAR           MIRANDA         MEDINA          Enferm          MUJER      TC         1027011    1         
926   309221          ARMANDO         VEGA            GARZA           IngCivil        HOMBRE     AG         1005990    1         
927   309228          SONIA           ROSALES         MENENDEZ        ChefEje         MUJER      CM         1000288    1         
928   309237          JORGE           MIRANDA         VALENCIA        TecSup          HOMBRE     CS         1015957    1         
929   309240          ANTONIA         VALENZUELA      SILVA           IngRed          MUJER      VZ         1013934    1         
930   309259          SALVADOR        ROSALES         SOSA            IngElec         HOMBRE     QT         1001559    1         
931   309264          MERCEDES        OSORIO          MACIAS          Arquitect       MUJER      CH         1032540    1         
932   309283          ALEJANDRO       ESPINOSA        SOTO            IngElec         HOMBRE     DF         1015929    1         
933   309298          LUIS            MACIEL          SANDOVAL        IngElec         HOMBRE     ZS         1009152    1         
934   309312          ENRIQUE         SERRANO         BELTRAN         Contado         HOMBRE     SP         1008093    1         
935   309313          MANUEL          MENDEZ          FLORES          EspSeg          HOMBRE     CL         1003101    1         
936   309328          NATALIA         BAUTISTA        CASTILLO        Abogado         MUJER      TC         1025121    1         
937   309331          MIGUEL          VARGAS          VEGA            DisUX           HOMBRE     PL         1017363    1         
938   309344          MARIO           MORENO          FLORES          Traduct         HOMBRE     TC         1005950    1         
939   309345          ARTURO          ROLDAN          VALDES          TecSup          HOMBRE     QT         1022606    1         
940   309369          JULIA           CASTILLO        HERNANDEZ       EspERen         MUJER      MN         1027614    1         
941   309371          ROSA            ALVAREZ         HERRERA         AsServ          MUJER      YN         1028688    1         
942   309384          CONSUELO        VILLANUEVA      CORDERO         AsServ          MUJER      ZS         1013229    1         
943   309389          LOURDES         CABRERA         VARGAS          AsistAdm        MUJER      NE         1021801    1         
944   309395          MERCEDES        LOPEZ           SERRANO         AsistAdm        MUJER      AG         1032692    1         
945   309402          JORGE           SILVA           FERNANDEZ       EdCont          HOMBRE     CM         1012842    1         
946   309414          RAQUEL          CASTILLO        DURAN           RepVInt         MUJER      BS         1008282    1         
947   309427          SONIA           MIRANDA         ROMAN           MedGen          MUJER      CL         1006895    1         
948   309428          SILVIA          ROSALES         HERNANDEZ       Traduct         MUJER      JC         1012899    1         
949   309438          ARMANDO         JIMENEZ         VEGA            ChefEje         HOMBRE     HG         1016995    1         
950   309445          ISABEL          LARA            ALVAREZ         AnlSist         MUJER      YN         1026636    1         
951   309456          ALBERTO         SANDOVAL        BAUTISTA        AsistAdm        HOMBRE     OC         1018580    1         
952   309459          HECTOR          CERVANTES       IGLESIAS        AnlVent         HOMBRE     CM         1030224    1         
953   309465          EDUARDO         MACIEL          ROMAN           AnMktDg         HOMBRE     NT         1030704    1         
954   309466          RAQUEL          MACIEL          DURAN           EspERen         MUJER      MN         1028287    1         
955   309467          LUIS            REYES           DELGADO         Traduct         HOMBRE     SR         1026132    1         
956   309476          ARMANDO         CASILLAS        CAMACHO         TecSup          HOMBRE     AG         1013823    1         
957   309485          JORGE           RAMOS           ROJAS           GteProj         HOMBRE     OC         1010533    1         
958   309495          GUILLERMO       ESTRELLA        CAMACHO         DisUX           HOMBRE     NE         1024759    1         
959   309498          DANIEL          ALVARADO        RUBIO           EdCont          HOMBRE     YN         1013563    1         
960   309499          ERNESTO         GUERRERO        URIBE           IngRed          HOMBRE     YN         1029439    1         
961   309510          JULIA           VARELA          CERVANTES       ChefEje         MUJER      SL         1015169    1         
962   309520          HECTOR          GUERRERO        VALENZUELA      MedGen          HOMBRE     NL         1007931    1         
963   309532          MARiA           ROJAS           ESPINOSA        GteProj         MUJER      CH         1001447    1         
964   309540          GLORIA          AGUILAR         RUBIO           IngCivil        MUJER      VZ         1015660    1         
965   309549          LAURA           MERCADO         BARRIOS         ChefEje         MUJER      SL         1012076    1         
966   309552          PILAR           CALZADA         VALENZUELA      AsistAdm        MUJER      VZ         1028689    1         
967   309576          ERNESTO         LARA            CERVANTES       Abogado         HOMBRE     MS         1021959    1         
968   309610          GABRIELA        SOLIS           CORDERO         AnMktDg         MUJER      VZ         1005544    1         
969   309627          ANA             CRUZ            VALENZUELA      DevSoft         MUJER      MC         1010491    1         
970   309637          MARTA           ROJAS           BELTRAN         Contado         MUJER      TS         1014655    1         
971   309638          RAQUEL          RAMIREZ         MORA            AsServ          MUJER      NL         1027396    1         
972   309655          ANTONIA         SILVA           LARA            Arquitect       MUJER      DG         1019876    1         
973   309656          ROSA            MORENO          ARIAS           ChefEje         MUJER      NE         1014881    1         
974   309657          MARTA           ARIAS           TORRES          TrabSoc         MUJER      TL         1012917    1         
975   309660          MIGUEL          CASTANEDA       MACIEL          PsOrg           HOMBRE     HG         1002085    1         
976   309661          ANTONIA         CASILLAS        PENA            IngRed          MUJER      PL         1019665    1         
977   309670          JULIA           SOTO            BARRIOS         RepVInt         MUJER      NE         1022133    1         
978   309678          ALEJANDRO       LOPEZ           OCHOA           Arquitect       HOMBRE     CH         1014007    1         
979   309684          ROBERTO         ESPINOSA        MACIAS          ChefEje         HOMBRE     BC         1026190    1         
980   309686          ALBERTO         BAUTISTA        DIAZ            DisGraf         HOMBRE     SL         1010124    1         
981   309688          NATALIA         ALVAREZ         CERVANTES       Contado         MUJER      NE         1021312    1         
982   309695          PAULA           LEAL            FERNANDEZ       EspERen         MUJER      QT         1024448    1         
983   309709          GLORIA          CASTILLO        ESTRELLA        EspLog          MUJER      NT         1017370    1         
984   309741          HECTOR          ROJAS           VALENCIA        ProfPrim        HOMBRE     NL         1010552    1         
985   309744          ISRAEL          HERNANDEZ       HERNANDEZ       ProfPrim        HOMBRE     TC         1016883    1         
986   309746          MARiA           RUBIO           OSORIO          EdCont          MUJER      MS         1014106    1         
987   309748          FRANCISCO       DIAZ            GARZA           EspSeg          HOMBRE     SL         1027449    1         
988   309756          MIGUEL          IGLESIAS        ROMERO          Contado         HOMBRE     QR         1009171    1         
989   309770          SONIA           LEAL            MOLINA          DevSoft         MUJER      CH         1021658    1         
990   309775          LAURA           GOMEZ           MEDINA          EspRRHH         MUJER      MS         1032366    1         
991   309777          GUILLERMO       FLORES          ROMERO          RepVInt         HOMBRE     TL         1006170    1         
992   309782          JULIA           RAMIREZ         ESPINOSA        AnlDatos        MUJER      MN         1005217    1         
993   309791          LAURA           MOLINA          ESPINOZA        TrabSoc         MUJER      OC         1019507    1         
994   309802          LAURA           RUBIO           CONTRERAS       AsServ          MUJER      TS         1017858    1         
995   309813          SILVIA          ROSALES         ROSALES         Arquitect       MUJER      TC         1005012    1         
996   309834          ADRIANA         SUAREZ          PACHECO         EdCont          MUJER      DG         1027037    1         
997   309842          CLARA           BARRIOS         FERNANDEZ       AnlSist         MUJER      OC         1022282    1         
998   309846          CONSUELO        FERNANDEZ       ROMERO          Contado         MUJER      TL         1024058    1         
999   309847          LUIS            ZAMORA          VALDES          MedGen          HOMBRE     DG         1008065    1         
1000  309860          ALBERTO         PAREDES         FERNANDEZ       Traduct         HOMBRE     DG         1018446    1         
1001  309894          JULIA           VARGAS          RAMOS           AUXILIAR        MUJER      Tamaulipas 4017034    1         
1002  309897          ALBERTO         AGUILAR         ESPINOSA        IngCivil        HOMBRE     TL         1017040    1         
1003  309907          EMILIO          ROJAS           SILVA           Abogado         HOMBRE     SP         1029060    1         
1004  309912          JAVIER          CASILLAS        CABRERA         GteProj         HOMBRE     CH         1011673    1         
1005  309934          PATRICIA        OCHOA           MACIEL          DevSoft         MUJER      CM         1024654    1         
1006  309940          GUILLERMO       RUBIO           RIOS            EspLog          HOMBRE     NT         1017675    1         
1007  309944          EMILIO          SOSA            VASQUEZ         InvCien         HOMBRE     CH         1022140    1         
1008  309946          RAQUEL          VASQUEZ         DIAZ            ChefEje         MUJER      NL         1026223    1         
1009  309953          PAULA           SOLIS           VALENCIA        PsOrg           MUJER      BS         1020071    1         
1010  309957          CARMEN          OSORIO          SALAZAR         IngElec         MUJER      MS         1025047    1         
1011  309963          RAUL            GARZA           SOLANO          DevSoft         HOMBRE     SL         1029328    1         
1012  309980          GUILLERMO       CASILLAS        MENENDEZ        EdCont          HOMBRE     TC         1001614    1         
1013  310002          GABRIELA        ORTIZ           ROLDAN          ChefEje         MUJER      TL         1002203    1         
1014  310003          ROSA            SOTO            VALENCIA        AnlSist         MUJER      NL         1016064    1         
1015  310008          SUSANA          GUZMAN          BARRIOS         Traduct         MUJER      SL         1000210    1         
1016  310032          ALEJANDRO       ORTIZ           CABRERA         AnlDatos        HOMBRE     JC         1002899    1         
1017  310057          ALBERTO         ROMAN           SOLANO          ChefEje         HOMBRE     YN         1012862    1         
1018  310069          SOFIA           CHACON          ESPINOSA        MedGen          MUJER      ZS         1030169    1         
1019  310070          RAUL            RIOS            DIAZ            ChefEje         HOMBRE     YN         1016114    1         
1020  310074          GABRIELA        VALENZUELA      LOPEZ           AnlSist         MUJER      TL         1000018    1         
1021  310078          OSCAR           CASTILLO        ROJAS           EdCont          HOMBRE     DF         1000954    1         
1022  310099          ANTONIO         REYES           CONTRERAS       EspRRHH         HOMBRE     SP         1014729    1         
1023  310103          ANA             VILLANUEVA      CAMACHO         ConsFin         MUJER      SR         1013834    1         
1024  310106          LOURDES         PAREDES         GARZA           AnMktDg         MUJER      JC         1009942    1         
1025  310116          JORGE           CASTANEDA       VARGAS          GteProj         HOMBRE     SL         1027276    1         
1026  310123          JOSE            ROSALES         RUBIO           ConsFin         HOMBRE     CM         1007725    1         
1027  310126          LAURA           ROJAS           MENDEZ          AsistAdm        MUJER      SR         1027595    1         
1028  310133          LOURDES         RUBIO           OCHOA           AnlVent         MUJER      CL         1007407    1         
1029  310136          CLARA           PAREDES         ORTIZ           AnlSist         MUJER      QR         1023268    1         
1030  310142          EMILIO          SOTO            MUNGUIA         AnlVent         HOMBRE     OC         1014706    1         
1031  310144          ELENA           SUAREZ          ROSALES         AsistAdm        MUJER      OC         1021685    1         
1032  310152          JORGE           PENA            CORDERO         DisUX           HOMBRE     SR         1025661    1         
1033  310155          ARMANDO         ZAMORA          FLORES          ProfPrim        HOMBRE     SR         1010373    1         
1034  310164          ALEJANDRA       FLORES          ROLDAN          DisUX           MUJER      QT         1018216    1         
1035  310174          JORGE           MOLINA          CORDERO         Enferm          HOMBRE     VZ         1027987    1         
1036  310185          MARiA           FLORES          VEGA            GteProj         MUJER      MN         1019314    1         
1037  310208          EDUARDO         RUBIO           SOLIS           EspERen         HOMBRE     SR         1029086    1         
1038  310221          RAQUEL          GUERRERO        GUERRERO        ChefEje         MUJER      CS         1000365    1         
1039  310222          MARIO           MACIEL          VEGA            IngRed          HOMBRE     TS         1032247    1         
1040  310227          GABRIELA        MEDINA          VEGA            Arquitect       MUJER      AG         1014790    1         
1041  310229          RAUL            MENENDEZ        VALDES          AsServ          HOMBRE     CL         1000419    1         
1042  310243          MARiA           SOTO            RAMIREZ         AnMktDg         MUJER      GT         1024125    1         
1043  310251          LOURDES         HERRERA         BAUTISTA        ConsFin         MUJER      NT         1024197    1         
1044  310257          JOSE            JIMENEZ         MEDINA          Arquitect       HOMBRE     JC         1002165    1         
1045  310260          JULIA           MORA            JIMENEZ         AsistAdm        MUJER      BC         1019281    1         
1046  310264          JUAN            BELTRAN         ROJAS           TrabSoc         HOMBRE     NL         1031049    1         
1047  310269          ARMANDO         PARDO           MALDONADO       DisUX           HOMBRE     GT         1021487    1         
1048  310281          ANTONIA         BAUTISTA        VARGAS          IngCivil        MUJER      NL         1030007    1         
1049  310282          EDUARDO         CERVANTES       SOLIS           AnlVent         HOMBRE     TS         1022262    1         
1050  310297          ANTONIA         ROJAS           ESPINOSA        DisUX           MUJER      PL         1012672    1         
1051  310302          ENRIQUE         CERVANTES       ARIAS           MedGen          HOMBRE     MS         1032637    1         
1052  310305          ISABEL          PENA            VARGAS          Traduct         MUJER      SR         1027049    1         
1053  310313          CARLOS          ESPINOSA        ROMAN           DisGraf         HOMBRE     SR         1030159    1         
1054  310317          PAULA           MENDOZA         GUERRERO        DisUX           MUJER      CL         1009851    1         
1055  310327          ALBERTO         MORA            CALZADA         EspERen         HOMBRE     SP         1000062    1         
1056  310357          SONIA           HERRERA         REYES           AnMktDg         MUJER      CC         1000630    1         
1057  310360          ANTONIA         SALAZAR         ESCOBAR         ProfPrim        MUJER      SR         1030976    1         
1058  310394          ROSA            RUBIO           OSORIO          AsistAdm        MUJER      TC         1005973    1         
1059  310417          PEDRO           VARELA          VALENCIA        EspERen         HOMBRE     QR         1017149    1         
1060  310442          PEDRO           CRUZ            LARA            Traduct         HOMBRE     QR         1000290    1         
1061  310443          FERNANDO        ROJAS           ARIAS           Enferm          HOMBRE     VZ         1008804    1         
1062  310468          MARIO           SOTO            ESPINOZA        Enferm          HOMBRE     VZ         1029664    1         
1063  310470          GABRIELA        FLORES          FLORES          AsistAdm        MUJER      NE         1032218    1         
1064  310477          PEDRO           SOLIS           SOTO            IngRed          HOMBRE     HG         1016884    1         
1065  310480          JORGE           DURAN           VILLANUEVA      DevSoft         HOMBRE     VZ         1029226    1         
1066  310489          ANTONIA         VARGAS          LEAL            ConsFin         MUJER      SR         1028373    1         
1067  310508          SONIA           PARDO           CERVANTES       IngElec         MUJER      TC         1026464    1         
1068  310509          ALEJANDRO       MALDONADO       SOTO            GteProj         HOMBRE     DF         1023793    1         
1069  310512          RAQUEL          DURAN           IGLESIAS        AsServ          MUJER      TS         1010993    1         
1070  310521          MERCEDES        OCHOA           CONTRERAS       Traduct         MUJER      OC         1032278    1         
1071  310524          ANA             VILLANUEVA      DELGADO         EspRRHH         MUJER      TC         1022795    1         
1072  310538          DANIEL          ESPINOSA        VARELA          AnlDatos        HOMBRE     MN         1026103    1         
1073  310539          PAULA           ARIAS           SALAZAR         EdCont          MUJER      ZS         1004899    1         
1074  310561          MANUEL          LEAL            OCHOA           EdCont          HOMBRE     NE         1014304    1         
1075  310566          EDUARDO         LARA            PARDO           Arquitect       HOMBRE     AG         1012667    1         
1076  310569          ARTURO          GOMEZ           MACIAS          Traduct         HOMBRE     TC         1014447    1         
1077  310573          ARMANDO         GOMEZ           URIBE           GteProj         HOMBRE     CS         1026651    1         
1078  310580          PEDRO           QUINTERO        AGUILAR         EspSeg          HOMBRE     CH         1027052    1         
1079  310584          JORGE           ALVARADO        URIBE           AsistAdm        HOMBRE     CS         1029726    1         
1080  310591          CARLOS          CASTILLO        URIBE           EdCont          HOMBRE     HG         1026456    1         
1081  310595          CONSUELO        ESTRELLA        MERCADO         TecSup          MUJER      AG         1027399    1         
1082  310599          JOSE            LOPEZ           BARRIOS         IngElec         HOMBRE     PL         1007101    1         
1083  310603          FERNANDO        VARGAS          HERRERA         AnlVent         HOMBRE     NT         1024196    1         
1084  310608          SILVIA          RAMOS           CASILLAS        IngRed          MUJER      CC         1003491    1         
1085  310616          ALBERTO         VALDES          ESPINOSA        AnlVent         HOMBRE     SR         1026327    1         
1086  310634          FERNANDO        CAMACHO         ARIAS           ProfPrim        HOMBRE     SL         1029202    1         
1087  310655          PILAR           GARZA           FLORES          EspRRHH         MUJER      NL         1023008    1         
1088  310666          ALBERTO         ROJAS           RIOS            AnMktDg         HOMBRE     QR         1026057    1         
1089  310668          CARMEN          CABRERA         CHACON          RepVInt         MUJER      QR         1012179    1         
1090  310669          LUIS            SUAREZ          VASQUEZ         DevSoft         HOMBRE     QT         1018385    1         
1091  310673          HECTOR          LEON            SOTO            EdCont          HOMBRE     QT         1023972    1         
1092  310692          ALEJANDRA       GONZALES        CERVANTES       EspLog          MUJER      MS         1030900    1         
1093  310700          JAVIER          VALDES          RAMOS           Abogado         HOMBRE     CC         1004430    1         
1094  310708          ENRIQUE         RIOS            RAMIREZ         Arquitect       HOMBRE     PL         1013031    1         
1095  310709          JAVIER          PENA            PARDO           Contado         HOMBRE     NE         1031170    1         
1096  310711          MARIO           CERVANTES       OSORIO          DisUX           HOMBRE     ZS         1016457    1         
1097  310713          EMILIO          ROMERO          MORA            IngRed          HOMBRE     OC         1005689    1         
1098  310722          VICTORIA        RUBIO           VALENZUELA      IngRed          MUJER      NL         1015233    1         
1099  310734          ANTONIA         ESPINOSA        LEAL            IngElec         MUJER      CL         1014836    1         
1100  310735          JORGE           ORTIZ           VEGA            DevSoft         HOMBRE     HG         1015371    1         
1101  310748          MANUEL          MACIAS          SOLIS           AnlVent         HOMBRE     SP         1012459    1         
1102  310758          DANIEL          FLORES          LOPEZ           AnlVent         HOMBRE     NE         1017012    1         
1103  310768          ELENA           LARA            ORTIZ           MedGen          MUJER      NT         1015214    1         
1104  310779          ENRIQUE         VALENZUELA      RAMOS           Contado         HOMBRE     DF         1013076    1         
1105  310784          ANTONIA         CASTANEDA       PARDO           RepVInt         MUJER      GT         1001522    1         
1106  310793          ANTONIO         MACIAS          MERCADO         IngCivil        HOMBRE     TL         1025822    1         
1107  310797          CARLOS          ESCOBAR         BAUTISTA        ChefEje         HOMBRE     CM         1006310    1         
1108  310805          MARiA           ZAMORA          RUBIO           RepVInt         MUJER      JC         1019287    1         
1109  310837          SUSANA          PAREDES         HIDALGO         EdCont          MUJER      JC         1002794    1         
1110  310841          EDUARDO         DIAZ            LEAL            PsOrg           HOMBRE     TS         1027055    1         
1111  310842          SOFIA           CASILLAS        MEDINA          ConsFin         MUJER      CM         1009101    1         
1112  310844          GABRIELA        SALAZAR         RAMIREZ         InvCien         MUJER      SL         1017869    1         
1113  310849          SUSANA          HERNANDEZ       PACHECO         IngRed          MUJER      NE         1006510    1         
1114  310871          ADRIANA         FERNANDEZ       LARA            Contado         MUJER      CC         1015282    1         
1115  310874          MIGUEL          CRUZ            CASTANEDA       Traduct         HOMBRE     CS         1003278    1         
1116  310903          ALBERTO         MENDEZ          IGLESIAS        Abogado         HOMBRE     OC         1017382    1         
1117  310909          PAULA           MERCADO         RAMIREZ         DisUX           MUJER      QR         1020945    1         
1118  310917          OSCAR           MEDINA          MENDOZA         Abogado         HOMBRE     MS         1021780    1         
1119  310919          PATRICIA        CORDERO         MORENO          IngElec         MUJER      SR         1012254    1         
1120  310921          EMILIO          MENENDEZ        CABRERA         InvCien         HOMBRE     TS         1028079    1         
1121  310957          ALBERTO         RUBIO           SOSA            PsOrg           HOMBRE     MN         1010391    1         
1122  310965          ELENA           LOPEZ           BAUTISTA        EdCont          MUJER      CL         1013254    1         
1123  310976          CLARA           CASTANEDA       VARGAS          EspSeg          MUJER      QT         1016967    1         
1124  310977          JORGE           GUERRERO        CERVANTES       Abogado         HOMBRE     NE         1009763    1         
1125  310994          ARTURO          VASQUEZ         MEDINA          EdCont          HOMBRE     NL         1031822    1         
1126  311006          GUILLERMO       VALDES          CABRERA         GteProj         HOMBRE     SR         1004756    1         
1127  311011          GABRIELA        SOTO            ROMERO          TecSup          MUJER      TL         1005577    1         
1128  311033          GUILLERMO       ORTIZ           RAMOS           AsServ          HOMBRE     CS         1023681    1         
1129  311036          HECTOR          OSORIO          BARRIOS         AnlSist         HOMBRE     HG         1018685    1         
1130  311049          HECTOR          CASILLAS        FLORES          EspRRHH         HOMBRE     AG         1006672    1         
1131  311078          MIGUEL          VALENCIA        CASILLAS        EspRRHH         HOMBRE     NT         1028551    1         
1132  311079          ISRAEL          ESPINOSA        SALAZAR         EspRRHH         HOMBRE     SP         1015050    1         
1133  311080          MARTA           ZAMORA          LOPEZ           AnlVent         MUJER      JC         1031288    1         
1134  311081          GABRIELA        MACIAS          QUINTERO        IngRed          MUJER      CL         1026105    1         
1135  311089          ALBERTO         LOPEZ           MOLINA          EspSeg          HOMBRE     SL         1023162    1         
1136  311108          GUILLERMO       BARRIOS         RAMOS           ChefEje         HOMBRE     BS         1020469    1         
1137  311111          OSCAR           ESPINOZA        CASTILLO        EspRRHH         HOMBRE     DF         1024966    1         
1138  311136          VICTORIA        BELTRAN         ROLDAN          EspSeg          MUJER      SP         1008758    1         
1139  311161          FERNANDO        IGLESIAS        CASTANEDA       ProfPrim        HOMBRE     PL         1021843    1         
1140  311181          MARiA           ZAMORA          CORDERO         DisUX           MUJER      MC         1017645    1         
1141  311191          CLARA           MENDEZ          BELTRAN         Traduct         MUJER      TS         1021461    1         
1142  311194          DANIEL          CORDERO         VILLANUEVA      EspERen         HOMBRE     CL         1000235    1         
1143  311198          JORGE           CERVANTES       ROMAN           EspRRHH         HOMBRE     PL         1000291    1         
1144  311202          SILVIA          JIMENEZ         DURAN           IngRed          MUJER      MC         1010882    1         
1145  311204          FERNANDO        ARIAS           PAREDES         Traduct         HOMBRE     DG         1015265    1         
1146  311209          JOSE            CALZADA         ALVAREZ         Abogado         HOMBRE     CH         1026891    1         
1147  311234          RAQUEL          RAMOS           ESTRELLA        DisUX           MUJER      DF         1007997    1         
1148  311244          FERNANDO        PACHECO         TOVAR           Contado         HOMBRE     SL         1032024    1         
1149  311277          MARiA           LOPEZ           RIVERA          DevSoft         MUJER      GR         1005820    1         
1150  311283          EDUARDO         SOSA            BAUTISTA        ChefEje         HOMBRE     DG         1021845    1         
1151  311287          SUSANA          ZAMORA          MERCADO         EspLog          MUJER      TC         1006479    1         
1152  311301          ANTONIA         DELGADO         FERNANDEZ       DevSoft         MUJER      DF         1021417    1         
1153  311332          ANTONIA         CASILLAS        IGLESIAS        AnlSist         MUJER      MN         1010025    1         
1154  311352          DANIEL          VALENZUELA      CALZADA         EspERen         HOMBRE     TL         1021241    1         
1155  311367          SONIA           SANDOVAL        ZAMORA          Abogado         MUJER      NE         1031479    1         
1156  311373          AURORA          SALAZAR         ZAMORA          DisUX           MUJER      GR         1030376    1         
1157  311395          BEATRIZ         JIMENEZ         LEAL            GteProj         MUJER      NT         1023809    1         
1158  311406          EMILIO          VALENZUELA      FERNANDEZ       EdCont          HOMBRE     SR         1015122    1         
1159  311409          ISRAEL          DIAZ            HIDALGO         MedGen          HOMBRE     MC         1018262    1         
1160  311418          JUAN            SOLANO          RUBIO           Enferm          HOMBRE     DF         1005100    1         
1161  311419          MANUEL          MEDINA          HERNANDEZ       AsistAdm        HOMBRE     QT         1005358    1         
1162  311444          ALEJANDRO       CERVANTES       TORRES          EspLog          HOMBRE     PL         1025703    1         
1163  311454          HECTOR          SALAZAR         RIVERA          ChefEje         HOMBRE     CH         1000542    1         
1164  311462          GUILLERMO       ESTRELLA        RUBIO           AsServ          HOMBRE     TS         1004290    1         
1165  311463          PEDRO           ZAMORA          MEDINA          AnlDatos        HOMBRE     MN         1017631    1         
1166  311473          ALBERTO         ROMAN           PENA            AsistAdm        HOMBRE     PL         1031707    1         
1167  311495          SILVIA          CASILLAS        ROJAS           ProfPrim        MUJER      BC         1015984    1         
1168  311499          RAUL            PARDO           ROLDAN          Arquitect       HOMBRE     NT         1017039    1         
1169  311510          OSCAR           AGUILAR         AGUILAR         DisUX           HOMBRE     CH         1006662    1         
1170  311519          SALVADOR        CERVANTES       ALVARADO        ConsFin         HOMBRE     TS         1003720    1         
1171  311521          ANTONIO         VALENZUELA      SOTO            EdCont          HOMBRE     YN         1014226    1         
1172  311523          SONIA           HERRERA         CRUZ            InvCien         MUJER      QR         1000502    1         
1173  311528          SILVIA          ALVARADO        GARZA           EspSeg          MUJER      MS         1000737    1         
1174  311532          JULIA           MORENO          LARA            AnlSist         MUJER      TL         1002277    1         
1175  311534          JUAN            GARZA           ZAMORA          InvCien         HOMBRE     BS         1013993    1         
1176  311540          PAULA           GUZMAN          VARELA          AnMktDg         MUJER      GT         1023536    1         
1177  311551          SONIA           PARDO           HERRERA         Contado         MUJER      CL         1006645    1         
1178  311565          SILVIA          SALAZAR         FERNANDEZ       AsistAdm        MUJER      SL         1028877    1         
